"X","TLID","STATEFP","COUNTYFP","TFIDL","TFIDR","MTFCC","FULLNAME","SMID","LFROMADD","LTOADD","RFROMADD","RTOADD","ZIPL","ZIPR","Length","CLASS","RDTYPE","Main","DeadEnd","Cluster","unit_N","unit_N_orig","property_N","parcel_N","BG_ID_10","CT_ID_10"
8229,85695644,25,25,205872293,205872284,"S1400","Royce Rd",2758,"2","98","1","99",2134,2134,126.19,5,5,0,0,6,179,179,61,8,250250007043,25025000704
8230,85695650,25,25,205872229,205872285,"S1400","Gardner St",2758,"2","14","1","29",2134,2134,167.56,5,5,0,0,6,93,93,36,7,250250008022,25025000802
8231,85727176,25,25,205870290,205872286,"S1400","Linden St",2758,"64","198","77","99",2134,2134,226.61,5,5,0,0,2,65,59,49,15,250250007032,25025000703
8232,635513689,25,25,205872295,247713742,"S1400","Gardner St",2758,"16","44","31","45",2134,2134,82.61,5,5,0,0,1,69,69,5,5,250250008021,25025000802
8233,85695664,25,25,205863682,205872293,"S1400","Harvard Ave",2758,"200","230","201","229",2134,2134,123.39,4,4,1,0,3,147,137,34,9,250250007043,25025000704
8234,85741766,25,25,205862220,205872298,"S1630"," ",2758," "," "," "," ",0,0,37.42,4,7,1,0,0,0,0,0,0,250250008031,25025000803
8235,85732175,25,25,205863772,205872298,"S1100","I- 90",2758," "," "," "," ",0,0,318.52,1,1,1,0,0,0,0,0,0,250250008031,25025000803
8236,85736455,25,25,205862597,205872300,"S1400","Cambridge St",2758,"259","209"," "," ",2134,0,150.87,4,4,1,0,1,40,40,12,12,250250008024,25025000802
8237,85734550,25,25,205866584,205872302,"S1400"," ",2758," "," "," "," ",0,0,7.34,4,4,1,0,0,0,0,0,0,250259815011,25025981501
8238,85736457,25,25,205862599,205872304,"S1400","Cambridge St",2758,"163","137"," "," ",2134,0,64.38,4,4,1,0,3,3,3,3,3,250250008024,25025000802
8239,85695151,25,25,260982108,205872314,"S1400","Washington St",2758,"266","276","203","289",2135,2135,101.12,4,4,1,0,3,21,21,2,2,250250006012,25025000601
8240,85695839,25,25,260039559,205872319,"S1400","Ashford St",2758,"72","120","73","89",2134,2134,36.39,5,5,0,0,2,58,58,3,3,250250008021,25025000802
8241,640264490,25,25,262947523,262947521,"S1100","I- 90",2758," "," "," "," ",0,0,108.61,1,9,1,0,0,0,0,0,0,250250703003,25025070300
8242,640264496,25,25,262947522,262947521,"S1200","Columbus Ave",0," "," "," "," ",0,0,26.33,2,2,1,0,0,0,0,0,0,250250703003,25025070300
8243,85728250,25,25,262947523,205872324,"S1400","Berkeley St",2758," "," "," "," ",0,0,14.41,4,4,1,0,0,0,0,0,0,250250703003,25025070300
8244,85698229,25,25,205872327,205872326,"S1400","Lawrence St",2758,"2","26"," "," ",2116,0,188.13,5,5,0,0,4,43,43,42,26,250250703004,25025070300
8245,85698239,25,25,205872334,260983678,"S1400","Marginal Rd",2758," "," "," "," ",0,0,41.61,4,4,1,0,0,0,0,0,0,250250703002,25025070300
8246,85700779,25,25,205871488,205872342,"S1400","Shawmut Ave",2758,"348","366","347","357",2118,2118,48.51,4,4,1,0,0,0,0,0,0,250250705003,25025070500
8247,85728287,25,25,205872396,205872345,"S1400","Tremont St",2758,"500","512"," "," ",2118,0,24.46,4,4,1,0,0,0,0,0,0,250250705001,25025070500
8248,85698134,25,25,205872347,205872345,"S1400","Tremont St",2758,"552","558"," "," ",2118,0,27.94,4,4,1,0,7,24,24,12,3,250250705003,25025070500
8249,85728257,25,25,205874115,205872347,"S1400","Union Park",2758,"16","40","15","43",2118,2118,121.08,5,5,0,0,6,144,144,110,30,250250705003,25025070500
8250,85721970,25,25,260980063,205872357,"S1400","Winchester St",2758,"34","36","23","33",2116,2116,37.44,5,5,0,0,1,8,8,3,3,250250703002,25025070300
8251,85720272,25,25,258863585,258863581,"S1400","Columbus Ave",2758," "," "," "," ",0,0,44.05,4,4,1,0,0,0,0,0,0,250250703001,25025070300
8252,85723459,25,25,258863581,258863581,"S1400","Eliot St",2758,"2","56","1","55",2116,2116,29.63,5,5,0,0,0,0,0,0,0,250250703001,25025070300
8253,85698164,25,25,205872355,205872362,"S1400","Church St",2758,"58","62","63","73",2116,2116,37.48,5,5,0,0,3,3,3,2,2,250250703002,25025070300
8254,85698168,25,25,260980063,205872364,"S1400","Church St",2758,"30","50","35","45",2116,2116,61.13,5,5,0,0,4,26,15,16,7,250250703002,25025070300
8255,85710532,25,25,205872415,205872366,"S1400","Washington St",2758," "," ","959","961",0,2118,31.74,4,4,1,0,5,30,0,1,1,250250704021,25025070402
8256,85698220,25,25,262452833,205872371,"S1400","Warrenton Pl",2758,"1","99","2","98",2116,2116,57.81,5,5,0,0,0,0,0,0,0,250250702003,25025070200
8257,85698201,25,25,205872375,205872374,"S1400","Jefferson St",2758,"1","99","2","98",2116,2116,52.51,5,5,0,0,1,4,4,2,2,250250703002,25025070300
8258,85698223,25,25,262452833,205872377,"S1400","Tremont St",2758,"317","301","330","302",2116,2116,52.86,4,4,1,0,3,32,1,2,2,250250702003,25025070200
8259,85710435,25,25,205870630,260984449,"S1400","Bennet St",2758,"64","98","33","99",2111,2111,38.7,5,5,0,0,5,6,6,5,1,250250702001,25025070200
8260,85730376,25,25,205867917,205872382,"S1400","Kneeland St",2758,"28","44","33","47",2111,2111,44.63,4,4,1,0,3,15,15,3,2,250250702001,25025070200
8261,85710419,25,25,260984449,205872386,"S1400","Nassau St",2758,"2","30"," "," ",2111,0,22.75,5,5,0,0,0,0,0,0,0,250250702001,25025070200
8262,85698309,25,25,205872395,205872389,"S1400","Shawmut Ave",2758,"88","90","77","89",2118,2118,19.11,4,4,1,0,0,0,0,0,0,250250702003,25025070200
8263,85698264,25,25,205872350,205872393,"S1400","Hanson St",2758,"10","98","1","99",2118,2118,159.37,5,5,0,0,6,189,127,94,33,250250705001,25025070500
8264,85698316,25,25,205872394,205872395,"S1100","I- 90",2758," "," "," "," ",0,0,114.76,1,1,1,0,0,0,0,0,0,250250702003,25025070200
8265,85728295,25,25,205872405,205872396,"S1400","Shawmut Ave",2758,"212","218","211","215",2118,2118,27.22,4,4,1,0,0,0,0,0,0,250250705001,25025070500
8266,85698268,25,25,205872393,205872397,"S1400","Milford St",2758,"2","98","13","99",2118,2118,156.67,5,5,0,0,6,153,153,105,39,250250705001,25025070500
8267,85722537,25,25,205872376,205872401,"S1400","Shawmut Ave",2758,"166","178","157","165",2118,2118,17.7,4,4,1,0,0,0,0,0,0,250250704021,25025070402
8268,85698283,25,25,205870672,205872401,"S1400","Castle Ct",2758," "," ","1","23",0,2118,44.26,5,5,0,0,0,0,0,0,0,250250704021,25025070402
8269,85698339,25,25,205872420,205872416,"S1400","Traveler St",2758,"2","28","1","27",2118,2118,118.56,5,5,0,0,0,0,0,0,0,250250704021,25025070402
8270,85700962,25,25,205872419,205872418,"S1400","Harrison Ave",2758," "," ","451","463",0,2118,27.6,4,4,1,0,7,21,0,1,1,250250712011,25025071201
8271,85712092,25,25,262939832,205872419,"S1400","Albany St",2758,"336","398","375","409",2118,2118,117.06,4,4,1,0,5,1,1,1,1,250250712011,25025071201
8272,85719265,25,25,205867974,205872421,"S1400","Herald St",0," "," "," "," ",0,0,171.51,4,4,1,0,0,0,0,0,0,250250704021,25025070402
8273,639549355,25,25,261594378,205872422,"S1400","Albany St",0,"252","280","275","285",2119,2118,85.84,4,4,1,0,0,0,0,0,0,250250704021,25025070402
8274,85698352,25,25,205872428,205872427,"S1400","Longwood Ave",2758,"392","498","447","499",2215,2215,60.22,4,4,1,0,5,5,5,1,1,250250103002,25025010300
8275,85728309,25,25,205872448,205872429,"S1400","Brookline Ave",2758," "," "," "," ",0,0,8.6,4,4,1,0,0,0,0,0,0,250250810011,25025081001
8276,638999986,25,25,260984555,205872430,"S1710","Pilgrim Rd",2758,"152","170","153","169",2215,2215,107.27,5,5,0,0,0,0,0,0,0,250250810011,25025081001
8277,85733433,25,25,205870829,205872435,"S1200","New Rutherford Ave",2758," "," ","101","299",0,2129,116.03,2,2,1,0,0,0,0,0,0,250250406001,25025040600
8278,85719422,25,25,205872432,205872436,"S1400","Fenwood Rd",2758,"62","70","71","73",2115,2115,80.56,5,5,0,0,5,34,0,1,1,250250810012,25025081001
8279,85737751,25,25,205866152,205872443,"S1200","Huntington Ave",2758," "," "," "," ",0,0,11.16,2,2,1,0,0,0,0,0,0,250250811003,25025081100
8280,85722958,25,25,205870043,205872444,"S1400","Riverway",2758,"386","398"," "," ",2215,0,15.1,4,4,1,0,0,0,0,0,0,250250810012,25025081001
8281,85726600,25,25,262471608,262471608,"S1400","Hebron St",2758,"166","190","159","189",2126,2126,50.58,5,5,0,1,2,3,3,2,2,250251010012,25025101001
8282,85701413,25,25,205872453,205872451,"S1400","Cheney St",2758,"70","98","73","99",2121,2121,57.36,5,5,0,0,2,4,4,2,2,250250821001,25025082100
8283,85701422,25,25,205872457,205872453,"S1400","Maple St",2758,"10","64","23","75",2121,2121,101.12,5,5,0,0,2,62,31,3,3,250250821001,25025082100
8284,85701423,25,25,205872457,205872454,"S1400","Cheney St",2758,"26","50","33","57",2121,2121,84.96,5,5,0,0,3,73,73,5,5,250250821001,25025082100
8285,85701533,25,25,205864012,205872465,"S1400","Blue Hill Ave",2758," "," ","457","475",0,2121,66.09,4,4,1,0,5,11,11,5,5,250250821001,25025082100
8286,85728821,25,25,205872500,205872466,"S1400","Washington St",0,"2","16","1","13",2121,2121,42.84,4,4,1,0,3,4,4,3,2,250250902002,25025090200
8287,85701554,25,25,205872500,205872466,"S1400","Washington St",2758,"46","62","33","35",2121,2121,25.02,4,4,1,0,3,30,30,2,2,250250902002,25025090200
8288,85701514,25,25,205872487,205872477,"S1400","Blue Hill Ave",2758,"360","368","347","361",2121,2121,68.48,4,4,1,0,5,95,33,32,4,250250903002,25025090300
8289,85701822,25,25,205872495,205872478,"S1400","Fayston St",2758,"78","98","77","99",2121,2121,75.38,5,5,0,0,1,97,66,9,9,250250903003,25025090300
8290,85701464,25,25,205872061,205872479,"S1400","Holborn St",2758,"28","30","27","33",2121,2121,37.64,5,5,0,0,4,5,5,3,3,250250820001,25025082000
8291,85701497,25,25,205872478,205872479,"S1400","Blue Hill Ave",2758," "," ","315","319",0,2121,19.76,4,4,1,0,5,3,3,1,1,250250903003,25025090300
8292,85701520,25,25,205872488,205872484,"S1400","Blue Hill Ave",2758,"370","398","363","395",2121,2121,67.49,4,4,1,0,7,262,45,16,16,250250820001,25025082000
8293,85701525,25,25,205872498,205872487,"S1400","Normandy St",2758,"18","32","13","41",2121,2121,88.76,5,5,0,0,1,28,28,8,8,250250903001,25025090300
8294,85701521,25,25,205872487,205872488,"S1400","Intervale St",2758,"30","72","29","69",2121,2121,209.77,5,5,0,0,1,144,51,25,22,250250903002,25025090300
8295,85734585,25,25,205864012,205872491,"S1400","Blue Hill Ave",2758," "," ","476","462",0,2121,69.18,4,4,1,0,0,0,0,0,0,250250902003,25025090200
8296,85701571,25,25,262479553,205872491,"S1400","Normandy St",2758,"162","172","129","145",2121,2121,69.72,5,5,0,0,0,0,0,0,0,250250902003,25025090200
8297,85701827,25,25,205872980,205872495,"S1400","Mascoma St",2758,"10","12"," "," ",2121,0,22.86,5,5,0,0,5,1,1,1,1,250250903003,25025090300
8298,85701823,25,25,205872497,205872495,"S1400","Dunkeld St",2758,"99","1","98","2",2121,2121,88.7,5,5,0,0,3,42,42,3,3,250250903003,25025090300
8299,633012723,25,25,258627928,205872497,"S1400","Quincy St",2758,"170","178"," "," ",2121,0,8.21,4,4,1,0,0,0,0,0,0,250250903003,25025090300
8300,85701820,25,25,205872496,205872497,"S1400","Quincy St",2758,"158","168","153","183",2121,2121,47.91,4,4,1,0,1,41,10,7,4,250250904002,25025090400
8301,85701829,25,25,205872981,205872499,"S1400","Lawrence Ave",2758,"84","98","81","99",2121,2121,74.63,5,5,0,0,1,42,42,7,6,250250903001,25025090300
8302,85725671,25,25,205872505,205872501,"S1400","Powellton Rd",2758,"99","1","98","2",2121,2121,110.05,5,5,0,0,1,29,29,13,13,250250901002,25025090100
8303,85728828,25,25,205864480,205872501,"S1400","Washington St",2758,"108","126","121","127",2121,2121,66.16,4,4,1,0,1,13,13,3,3,250250901002,25025090100
8304,85701570,25,25,205872492,262479553,"S1400","Stanwood St",2758,"36","120","45","121",2121,2121,199.12,5,5,0,0,1,85,85,30,30,250250902003,25025090200
8305,85725687,25,25,205872507,205872509,"S1400","Wolcott St",2758,"99","1","98","2",2121,2121,222.26,5,5,0,0,1,66,66,28,25,250250901003,25025090100
8306,85701695,25,25,205872532,205872510,"S1400","Erie St",2758,"38","40","29","43",2121,2121,59.03,5,5,0,0,3,27,27,6,3,250250901002,25025090100
8307,85701581,25,25,205872516,205872511,"S1400","Washington St",2758,"140","144"," "," ",2121,0,17.31,4,4,1,0,1,3,3,1,1,250250902002,25025090200
8308,85701875,25,25,205872499,258863950,"S1400","Intervale St",2758,"104","122","103","121",2121,2121,73.49,5,5,0,0,1,43,12,6,6,250250903002,25025090300
8309,85701588,25,25,205872516,205872517,"S1400","Brinsley St",2758,"2","8","1","11",2121,2121,74.35,5,5,0,0,2,8,8,4,4,250250902002,25025090200
8310,85701635,25,25,205863034,205872522,"S1200","Blue Hill Ave",2758," "," ","837","869",0,2124,125.12,2,2,1,0,1,20,20,7,7,250250924005,25025092400
8311,85701602,25,25,205866333,205872524,"S1400","N Peabody Cir",2758," "," "," "," ",0,0,62.38,4,4,1,0,0,0,0,0,0,250259803001,25025980300
8312,85701668,25,25,205872545,205872526,"S1400","McLellan St",2758,"66","98","73","99",2121,2121,67.13,5,5,0,0,2,7,7,3,3,250250901005,25025090100
8313,85701703,25,25,205872553,205872533,"S1400","Greenwood St",2758,"16","32","11","25",2121,2121,110.7,5,5,0,0,1,18,18,8,8,250250901004,25025090100
8314,85701734,25,25,205872543,205872541,"S1400","Talbot Ave",2758,"100","112","57","83",2124,2124,52.78,4,4,1,0,7,25,25,6,6,250250924002,25025092400
8315,85701688,25,25,205872533,205872544,"S1400","Fowler St",2758,"22","98","21","99",2121,2121,273.02,5,5,0,0,1,93,76,34,32,250250901004,25025090100
8316,85701739,25,25,205872571,205872549,"S1400","Harvard St",2758,"134","146","141","147",2124,2124,38.82,4,4,1,0,3,7,7,3,3,250250924001,25025092400
8317,85701710,25,25,205872551,205872549,"S1400","Glenway St",2758,"156","166","153","169",2121,2121,72.27,5,5,0,0,2,18,18,9,9,250250924003,25025092400
8318,85702091,25,25,205872520,205872555,"S1400","Eldon St",2758,"2","30","1","25",2121,2121,89.9,5,5,0,0,0,0,0,0,0,250250919002,25025091900
8319,85702095,25,25,205873057,205872555,"S1400","Bowdoin Ave",2758,"24","38","19","33",2121,2121,91.35,5,5,0,0,7,90,59,13,10,250250919001,25025091900
8320,85701742,25,25,205872560,205872561,"S1400","Standish St",2758,"2","48","1","29",2124,2124,138.8,5,5,0,0,1,80,18,9,9,250250924001,25025092400
8321,85702166,25,25,205872565,205872563,"S1400","Harvard St",2758,"104","110","99","105",2124,2124,60.98,4,4,1,0,2,35,4,7,7,250250923004,25025092300
8322,85702178,25,25,205873084,205872579,"S1400","Millet St",2758,"22","52","21","55",2124,2124,153.41,5,5,0,0,1,29,29,16,16,250250923004,25025092300
8323,85705368,25,25,262445218,205872581,"S1400","River St",2758,"920","940","919","941",2136,2136,75.87,4,4,1,0,5,35,4,3,3,250251403005,25025140300
8324,85705353,25,25,205872581,205872581,"S1400","Rosa St",2758,"2","98","1","99",2136,2136,181.98,5,5,0,1,2,67,67,23,23,250251403006,25025140300
8325,85705364,25,25,262445218,205872581,"S1400","River St",2758,"952","968","953","969",2136,2136,84.65,4,4,1,0,4,73,11,11,11,250251403005,25025140300
8326,85704893,25,25,205872188,205872582,"S1400","Tacoma St",2758,"39","1","34","2",2136,2136,166.48,5,5,0,0,4,14,14,14,14,250251404006,25025140400
8327,85704901,25,25,205872189,262486681,"S1400","Tacoma St",2758,"61","41","54","36",2136,2136,78.57,5,5,0,0,4,7,7,9,9,250251403004,25025140300
8328,85704909,25,25,205872585,205872587,"S1400","Westminster St",2758,"170","188","167","191",2136,2136,74.64,5,5,0,0,4,3,3,4,4,250251403006,25025140300
8329,85704900,25,25,205872588,205872589,"S1400","Ruskindale Rd",2758,"2","132","1","133",2136,2136,454.85,5,5,0,0,4,75,44,46,46,250251404005,25025140400
8330,85704961,25,25,205872594,205872591,"S1400","Pinewood St",2758,"2","16","1","15",2136,2136,57.9,5,5,0,0,4,4,4,4,4,250251404005,25025140400
8331,85704897,25,25,205872589,205872591,"S1400","Taunton Ave",2758,"2","40","1","41",2136,2136,254.27,5,5,0,0,4,28,28,30,30,250251404005,25025140400
8332,85704964,25,25,262479632,205872594,"S1400","Birchcroft Rd",2758,"46","60","47","65",2136,2136,66.46,5,5,0,0,4,6,6,6,6,250251404004,25025140400
8333,85704974,25,25,205872622,205872594,"S1400","Crown St",2758,"2","98","1","99",2136,2136,71.48,5,5,0,0,4,4,4,4,4,250251404004,25025140400
8334,85704972,25,25,205872604,205872594,"S1400","Orchard St",2758,"18","98","21","99",2136,2136,53.53,5,5,0,0,4,67,5,8,8,250251404004,25025140400
8335,85705009,25,25,205872634,205872596,"S1400","Radcliffe Rd",2758,"58","68","65","67",2136,2136,60.88,5,5,0,0,4,2,2,3,3,250251404002,25025140400
8336,85705358,25,25,257444359,205872599,"S1400","Wood Ave",2758,"260","262","249","253",2136,2136,35.68,4,4,1,0,2,6,6,3,3,250251403006,25025140300
8337,85705422,25,25,205873159,205872600,"S1400","Edwardson St",2758,"2","22","1","21",2136,2136,78.64,5,5,0,0,2,7,7,4,4,250251403006,25025140300
8338,85704957,25,25,205872625,205872609,"S1400","Cummins Hwy",2758,"616","634","609","625",2126,2136,69.93,4,4,1,0,2,25,25,19,7,250251010012,25025101001
8339,85705158,25,25,260983132,205872617,"S1400","Savannah Ave",2758,"164","182","157","181",2126,2126,94.24,5,5,0,0,4,10,10,10,10,250251010016,25025101001
8340,85704955,25,25,205872588,205872619,"S1400","Mariposa St",2758,"40","48","39","47",2136,2136,72.97,5,5,0,0,4,6,6,7,7,250251404005,25025140400
8341,85704967,25,25,262479632,205872622,"S1400","Birchcroft Rd",2758,"30","44","27","45",2136,2136,62.49,5,5,0,0,4,6,6,6,6,250251404004,25025140400
8342,85705427,25,25,262479632,205872623,"S1400","Birchcroft Rd",2758,"2","28","1","25",2136,2136,118.77,5,5,0,0,4,9,9,9,9,250251404004,25025140400
8343,85705437,25,25,205872626,205872626,"S1400","Linden Ave",2758,"2","98","1","99",2136,2136,45.6,5,5,0,1,2,7,7,6,6,250251404002,25025140400
8344,85704995,25,25,205872595,205872631,"S1400","Greenfield Rd",2758,"126","144","125","147",2126,2126,77.19,5,5,0,0,2,9,9,5,5,250251404002,25025140400
8345,85705207,25,25,205873111,205872638,"S1400","Ranley Rd",2758,"2","98","1","99",2136,2136,123.37,5,5,0,0,4,9,9,11,11,250251404002,25025140400
8346,85732935,25,25,205864560,205872642,"S1400","River St",2758,"712","714","713","719",2136,2136,28.15,4,4,1,0,2,21,21,3,3,250251404003,25025140400
8347,85705491,25,25,262461507,205872642,"S1400","Thorn St",2758,"22","98","1","99",2136,2136,122.83,5,5,0,1,3,34,34,4,4,250251404001,25025140400
8348,85705024,25,25,205862947,205872646,"S1400","Hazelton St",2758,"134","198","165","199",2126,2126,91.46,5,5,0,0,2,4,4,5,5,250251011013,25025101101
8349,85705131,25,25,205872275,205872652,"S1200","Blue Hill Ave",2758," "," ","1331","1333",0,2126,23.69,2,2,1,0,0,0,0,0,0,250251011022,25025101102
8350,85705133,25,25,205870006,205872652,"S1200","Blue Hill Ave",2758," "," ","1311","1329",0,2126,92.8,2,2,1,0,3,70,34,5,4,250251011013,25025101101
8351,85705111,25,25,205870182,205872654,"S1400","Mattapan St",2758,"66","78","63","81",2126,2126,76.75,5,5,0,0,1,13,13,6,6,250251011024,25025101102
8352,85705072,25,25,205872677,262973190,"S1200","Morton St",2758,"646","658"," "," ",2126,0,66.37,2,2,1,0,1,12,12,4,4,250251001005,25025100100
8353,640323189,25,25,205866935,262973190,"S1200","Morton St",2758,"633","623"," "," ",2126,0,65.87,2,2,1,0,1,15,15,5,5,250251011011,25025101101
8354,85705078,25,25,205872660,205872666,"S1400","Wellington Hill St",2758,"150","198","149","199",2126,2126,121.52,5,5,0,0,1,9,9,4,4,250251011011,25025101101
